match_id,innings,over_num,opponent,runs_so_far,wickets_so_far,current_run_rate,since_last_wicket_runs,runs_in_over,wickets_in_over,collapse,runs_last_5_overs_over
522246,1,1,Zimbabwe,1,0,1.0,1,1,0,0,1
522246,1,2,Zimbabwe,3,0,1.5,3,2,0,0,3
522246,1,3,Zimbabwe,3,0,1.0,3,0,0,0,3
522246,1,4,Zimbabwe,4,0,1.0,4,1,0,0,4
522246,1,5,Zimbabwe,6,0,1.2,6,2,0,0,6
522246,1,6,Zimbabwe,10,1,1.666666667,3,4,1,0,9
522246,1,7,Zimbabwe,10,1,1.428571429,3,0,0,0,7
522246,1,8,Zimbabwe,11,1,1.276595745,3,5,0,0,12
522246,1,9,Zimbabwe,18,1,1.888888889,10,3,0,0,14
522246,1,10,Zimbabwe,19,1,1.8,11,1,0,0,13
522246,1,11,Zimbabwe,24,1,2.090909091,16,5,0,0,14
522246,1,12,Zimbabwe,29,2,2.333333333,1,5,1,0,19
522246,1,13,Zimbabwe,31,2,2.307692308,3,2,0,0,16
522246,1,14,Zimbabwe,33,4,2.240963855,0,2,2,1,15
522246,1,15,Zimbabwe,39,4,2.426966292,5,6,0,1,20
522246,1,16,Zimbabwe,40,4,2.3125,6,1,0,1,16
522246,1,17,Zimbabwe,43,5,2.352941176,0,3,1,1,14
522246,1,18,Zimbabwe,44,5,2.277777778,1,1,0,1,13
522246,1,19,Zimbabwe,47,5,2.283185841,3,4,0,1,15
522246,1,20,Zimbabwe,50,5,2.3,6,2,0,1,11
522246,1,21,Zimbabwe,52,5,2.285714286,8,2,0,1,12
522246,1,22,Zimbabwe,60,5,2.545454545,16,8,0,1,17
522246,1,23,Zimbabwe,67,5,2.739130435,23,7,0,1,23
522246,1,24,Zimbabwe,72,5,2.833333333,28,5,0,1,24
522246,1,25,Zimbabwe,77,5,2.92,33,5,0,1,27
522246,1,26,Zimbabwe,85,5,3.115384615,41,8,0,1,33
522246,1,27,Zimbabwe,87,5,3.074074074,43,2,0,1,27
522246,1,28,Zimbabwe,93,5,3.178571429,49,6,0,1,26
522246,1,29,Zimbabwe,97,5,3.206896552,53,4,0,1,25
522246,1,30,Zimbabwe,101,5,3.233333333,57,4,0,1,24
522246,1,31,Zimbabwe,105,5,3.258064516,61,4,0,1,20
522246,1,32,Zimbabwe,111,5,3.34375,67,6,0,1,24
522246,1,33,Zimbabwe,113,5,3.303030303,69,2,0,1,20
522246,1,34,Zimbabwe,119,5,3.382352941,75,6,0,1,22
522246,1,35,Zimbabwe,126,5,3.485714286,82,7,0,1,25
522246,1,36,Zimbabwe,131,5,3.527777778,87,5,0,1,26
522246,1,37,Zimbabwe,136,5,3.567567568,92,5,0,0,25
522246,1,38,Zimbabwe,138,5,3.526315789,94,2,0,0,25
522246,1,39,Zimbabwe,145,5,3.615384615,101,7,0,0,26
522246,1,40,Zimbabwe,148,6,3.6,0,3,1,0,22
522246,1,41,Zimbabwe,152,6,3.609756098,4,4,0,0,21
522246,1,42,Zimbabwe,155,6,3.595238095,7,3,0,0,19
522246,1,43,Zimbabwe,160,6,3.627906977,12,5,0,0,22
522246,1,44,Zimbabwe,161,7,3.568181818,0,1,1,0,16
522246,1,45,Zimbabwe,163,8,3.533333333,1,2,1,1,15
522246,1,46,Zimbabwe,168,8,3.565217391,6,5,0,1,16
522246,1,47,Zimbabwe,176,8,3.659574468,14,8,0,1,21
522246,1,48,Zimbabwe,181,9,3.6875,1,5,1,1,21
522246,1,49,Zimbabwe,184,10,3.698630137,0,3,1,1,23
531983,2,1,West Indies,7,0,7.0,7,7,0,0,7
531983,2,2,West Indies,13,0,6.6,11,6,0,0,13
531983,2,3,West Indies,14,0,3.882352941,11,1,0,0,14
531983,2,4,West Indies,20,0,4.25,17,6,0,0,20
531983,2,5,West Indies,23,0,4.0,20,3,0,0,23
531983,2,6,West Indies,29,0,4.333333333,26,6,0,0,22
531983,2,7,West Indies,33,0,4.243902439,29,4,0,0,20
531983,2,8,West Indies,35,0,3.875,31,2,0,0,21
531983,2,9,West Indies,36,0,3.555555556,32,1,0,0,16
531983,2,10,West Indies,40,0,3.6,36,4,0,0,17
531983,2,11,West Indies,42,0,3.454545455,38,2,0,0,13
531983,2,12,West Indies,44,0,3.333333333,40,2,0,0,11
531983,2,13,West Indies,47,1,3.307692308,3,3,1,0,12
531983,2,14,West Indies,51,1,3.357142857,7,4,0,0,15
531983,2,15,West Indies,54,1,3.333333333,10,3,0,0,14
531983,2,16,West Indies,56,1,3.25,12,2,0,0,14
531983,2,17,West Indies,62,1,3.411764706,18,6,0,0,18
531983,2,18,West Indies,69,1,3.588785047,24,8,0,0,23
531983,2,19,West Indies,77,1,3.789473684,32,7,0,0,26
531983,2,20,West Indies,80,1,3.75,35,3,0,0,26
531983,2,21,West Indies,86,1,3.857142857,41,6,0,0,30
531983,2,22,West Indies,88,1,3.772727273,43,2,0,0,26
531983,2,23,West Indies,93,1,3.826086957,48,5,0,0,23
531983,2,24,West Indies,97,1,3.818181818,51,4,0,0,20
531983,2,25,West Indies,101,1,3.8,55,4,0,0,21
531983,2,26,West Indies,107,1,3.884615385,61,6,0,0,21
531983,2,27,West Indies,116,1,4.074074074,70,9,0,0,28
531983,2,28,West Indies,122,2,4.142857143,0,6,1,0,29
531983,2,29,West Indies,127,3,4.172413793,1,5,1,0,30
531983,2,30,West Indies,130,4,4.133333333,0,3,1,1,29
531983,2,31,West Indies,134,4,4.129032258,4,4,0,1,27
531983,2,32,West Indies,138,4,4.125,8,4,0,1,22
531983,2,33,West Indies,144,4,4.181818182,14,6,0,1,22
531983,2,34,West Indies,155,4,4.382352941,25,11,0,1,28
531983,2,35,West Indies,161,4,4.428571429,31,6,0,1,31
531983,2,36,West Indies,166,5,4.444444444,2,5,1,1,32
531983,2,37,West Indies,171,5,4.452488688,6,7,0,1,35
531983,2,38,West Indies,174,5,4.394736842,9,1,0,1,30
531983,2,39,West Indies,186,5,4.58974359,21,12,0,1,31
531983,2,40,West Indies,192,5,4.625,27,6,0,0,31
531983,2,41,West Indies,198,5,4.653061224,32,6,0,0,32
531983,2,42,West Indies,203,5,4.642857143,37,5,0,0,30
531983,2,43,West Indies,218,5,4.88372093,52,15,0,0,44
531983,2,44,West Indies,221,6,4.840909091,2,3,1,0,35
531983,2,45,West Indies,227,6,4.866666667,8,6,0,0,35
531983,2,46,West Indies,236,6,4.956521739,17,9,0,0,38
531983,2,47,West Indies,237,7,4.872340426,0,1,1,0,34
531983,2,48,West Indies,246,7,4.958333333,9,9,0,0,28
531983,2,49,West Indies,254,7,5.017064846,16,8,0,0,33
531983,2,50,West Indies,258,7,4.98,20,4,0,0,31
535799,2,1,Sri Lanka,8,0,8.0,8,8,0,0,8
535799,2,2,Sri Lanka,9,1,4.5,1,1,1,0,9
535799,2,3,Sri Lanka,11,1,3.375,1,2,0,0,11
535799,2,4,Sri Lanka,20,1,4.5,10,9,0,0,20
535799,2,5,Sri Lanka,25,1,4.6,15,5,0,0,25
535799,2,6,Sri Lanka,39,1,6.166666667,29,14,0,0,31
535799,2,7,Sri Lanka,40,2,5.428571429,1,1,1,0,31
535799,2,8,Sri Lanka,41,3,4.875,1,1,1,1,30
535799,2,9,Sri Lanka,50,3,5.333333333,10,9,0,1,30
535799,2,10,Sri Lanka,55,3,5.288135593,14,5,0,1,30
535799,2,11,Sri Lanka,70,3,6.090909091,29,15,0,1,31
535799,2,12,Sri Lanka,71,3,5.666666667,30,1,0,0,31
535799,2,13,Sri Lanka,72,3,5.307692308,31,1,0,0,31
535799,2,14,Sri Lanka,77,3,5.285714286,36,5,0,0,27
535799,2,15,Sri Lanka,81,3,5.2,40,4,0,0,26
535799,2,16,Sri Lanka,91,3,5.5,50,10,0,0,21
535799,2,17,Sri Lanka,102,3,5.823529412,61,11,0,0,31
535799,2,18,Sri Lanka,106,3,5.722222222,65,4,0,0,34
535799,2,19,Sri Lanka,116,3,5.947368421,75,10,0,0,39
535799,2,20,Sri Lanka,118,4,5.75,2,2,1,0,37
535799,2,21,Sri Lanka,121,4,5.619047619,5,3,0,0,30
535799,2,22,Sri Lanka,129,4,5.727272727,13,8,0,0,27
535799,2,23,Sri Lanka,131,4,5.565217391,15,2,0,0,25
535799,2,24,Sri Lanka,136,5,5.541666667,1,5,1,0,20
535799,2,25,Sri Lanka,138,5,5.395973154,2,5,0,0,23
535799,2,26,Sri Lanka,144,5,5.384615385,8,3,0,0,23
535799,2,27,Sri Lanka,149,5,5.37037037,13,5,0,0,20
535799,2,28,Sri Lanka,157,5,5.461077844,20,12,0,0,30
535799,2,29,Sri Lanka,166,5,5.551724138,29,5,0,0,30
535799,2,30,Sri Lanka,174,5,5.633333333,37,8,0,0,33
535799,2,31,Sri Lanka,178,5,5.578378378,40,4,0,0,34
535799,2,32,Sri Lanka,184,5,5.5625,46,6,0,0,35
535799,2,33,Sri Lanka,195,5,5.727272727,57,11,0,0,34
535799,2,34,Sri Lanka,197,5,5.617647059,59,2,0,0,31
535799,2,35,Sri Lanka,199,5,5.511961722,60,2,0,0,25
535799,2,36,Sri Lanka,205,5,5.5,66,6,0,0,27
535799,2,37,Sri Lanka,208,5,5.432432432,69,3,0,0,24
535799,2,38,Sri Lanka,212,5,5.515695067,73,4,0,0,17
587471,2,1,West Indies,4,0,4.0,4,4,0,0,4
587471,2,2,West Indies,9,0,4.5,9,5,0,0,9
587471,2,3,West Indies,10,0,3.176470588,9,1,0,0,10
587471,2,4,West Indies,12,0,2.75,11,2,0,0,12
587471,2,5,West Indies,21,0,3.931034483,19,9,0,0,21
587471,2,6,West Indies,29,0,4.5,27,8,0,0,25
587471,2,7,West Indies,31,0,4.097560976,28,2,0,0,22
587471,2,8,West Indies,37,0,4.25,34,6,0,0,27
587471,2,9,West Indies,45,0,4.666666667,42,8,0,0,33
587471,2,10,West Indies,49,0,4.6,46,4,0,0,28
587471,2,11,West Indies,54,0,4.636363636,51,5,0,0,25
587471,2,12,West Indies,60,0,4.75,57,6,0,0,29
587471,2,13,West Indies,77,0,5.692307692,74,17,0,0,40
587471,2,14,West Indies,82,0,5.642857143,79,5,0,0,37
587471,2,15,West Indies,88,0,5.666666667,85,6,0,0,39
587471,2,16,West Indies,93,1,5.625,5,5,1,0,39
587471,2,17,West Indies,94,1,5.352941176,6,1,0,0,34
587471,2,18,West Indies,98,1,5.277777778,10,4,0,0,21
587471,2,19,West Indies,100,1,5.105263158,12,2,0,0,18
587471,2,20,West Indies,106,1,5.15,18,6,0,0,18
587471,2,21,West Indies,108,1,5.0,20,2,0,0,15
587471,2,22,West Indies,108,1,4.772727273,20,0,0,0,14
587471,2,23,West Indies,113,2,4.782608696,1,5,1,0,15
587471,2,24,West Indies,122,2,4.783216783,5,10,0,0,23
587471,2,25,West Indies,127,2,4.76,10,4,0,0,21
587471,2,26,West Indies,130,2,4.683870968,12,3,0,0,22
587471,2,27,West Indies,134,2,4.62962963,16,4,0,0,26
587471,2,28,West Indies,143,2,4.785714286,25,9,0,0,30
587471,2,29,West Indies,149,2,4.827586207,31,6,0,0,26
587471,2,30,West Indies,150,2,4.7,32,1,0,0,23
587471,2,31,West Indies,153,2,4.64516129,35,3,0,0,23
587471,2,32,West Indies,161,3,4.75,4,8,1,0,27
587471,2,33,West Indies,170,3,4.878787879,13,9,0,0,27
587471,2,34,West Indies,172,3,4.78817734,14,2,0,0,23
587471,2,35,West Indies,175,3,4.714285714,17,3,0,0,25
587471,2,36,West Indies,176,3,4.611111111,18,1,0,0,23
587471,2,37,West Indies,179,3,4.567567568,21,3,0,0,18
587471,2,38,West Indies,183,3,4.552631579,25,4,0,0,13
587471,2,39,West Indies,193,3,4.692307692,35,10,0,0,21
587471,2,40,West Indies,196,3,4.65,38,3,0,0,21
587471,2,41,West Indies,201,3,4.73553719,43,5,0,0,25
587475,2,1,West Indies,4,0,4.0,4,4,0,0,4
587475,2,2,West Indies,4,0,2.0,4,0,0,0,4
587475,2,3,West Indies,9,2,3.0,0,5,2,0,9
587475,2,4,West Indies,13,2,3.25,4,4,0,0,13
587475,2,5,West Indies,22,2,4.4,13,9,0,0,22
587475,2,6,West Indies,24,2,4.0,15,2,0,0,20
587475,2,7,West Indies,27,2,3.857142857,18,3,0,0,23
587475,2,8,West Indies,30,2,3.75,21,3,0,0,21
587475,2,9,West Indies,39,3,4.269230769,7,13,1,1,30
587475,2,10,West Indies,51,3,4.448275862,13,16,0,1,37
587475,2,11,West Indies,67,3,5.363636364,29,8,0,1,43
587475,2,12,West Indies,72,3,5.333333333,34,5,0,1,45
587475,2,13,West Indies,77,3,5.307692308,39,5,0,0,47
587475,2,14,West Indies,80,3,5.142857143,42,3,0,0,37
587475,2,15,West Indies,84,3,5.045454545,44,5,0,0,26
587475,2,16,West Indies,89,3,4.9375,49,4,0,0,22
587475,2,17,West Indies,92,3,4.823529412,52,3,0,0,20
587475,2,18,West Indies,95,3,4.698113208,53,9,0,0,24
587475,2,19,West Indies,110,3,4.894736842,63,9,0,0,30
587475,2,20,West Indies,116,3,4.95,69,6,0,0,31
587475,2,21,West Indies,121,3,4.935483871,72,6,1,0,33
587475,2,22,West Indies,126,4,4.863636364,5,4,0,0,34
587475,2,23,West Indies,130,4,4.826086957,9,4,0,0,29
587475,2,24,West Indies,132,4,4.699300699,10,3,0,0,23
587475,2,25,West Indies,134,5,4.56,1,1,1,0,18
587475,2,26,West Indies,136,5,4.451612903,2,2,0,0,14
587475,2,27,West Indies,136,5,4.259259259,2,0,0,0,10
587475,2,28,West Indies,143,5,4.357142857,9,7,0,0,13
587475,2,29,West Indies,145,5,4.265895954,10,2,0,0,12
587475,2,30,West Indies,148,5,4.2,13,3,0,0,14
587475,2,31,West Indies,149,5,4.096774194,14,1,0,0,13
587475,2,32,West Indies,156,5,4.1875,21,7,0,0,20
587475,2,33,West Indies,163,5,4.272727273,28,7,0,0,20
587475,2,34,West Indies,167,5,4.264705882,32,4,0,0,22
587475,2,35,West Indies,168,5,4.171428571,33,1,0,0,20
587475,2,36,West Indies,173,5,4.186046512,37,9,0,0,28
587475,2,37,West Indies,178,5,4.189189189,42,1,0,0,22
587475,2,38,West Indies,186,5,4.289473684,50,8,0,0,23
587475,2,39,West Indies,191,6,4.307692308,5,5,1,0,24
587475,2,40,West Indies,201,6,4.45,15,10,0,0,33
587475,2,41,West Indies,207,6,4.487804878,21,6,0,0,30
587475,2,42,West Indies,210,6,4.452380952,24,3,0,0,32
587475,2,43,West Indies,215,8,4.459143969,0,5,2,1,29
587475,2,44,West Indies,221,8,4.477272727,6,6,0,1,30
623574,1,1,Zimbabwe,0,0,0.0,0,0,0,0,0
623574,1,2,Zimbabwe,5,0,2.5,5,5,0,0,5
623574,1,3,Zimbabwe,10,1,3.333333333,0,5,1,0,10
623574,1,4,Zimbabwe,13,1,3.25,3,3,0,0,13
623574,1,5,Zimbabwe,14,1,2.8,4,1,0,0,14
623574,1,6,Zimbabwe,16,1,2.666666667,6,2,0,0,16
623574,1,7,Zimbabwe,16,1,2.285714286,6,0,0,0,11
623574,1,8,Zimbabwe,20,2,2.5,4,4,1,0,10
623574,1,9,Zimbabwe,23,2,2.555555556,7,3,0,0,10
623574,1,10,Zimbabwe,29,2,2.9,13,6,0,0,15
623574,1,11,Zimbabwe,34,2,3.090909091,18,5,0,0,18
623574,1,12,Zimbabwe,43,2,3.583333333,27,9,0,0,27
623574,1,13,Zimbabwe,46,2,3.506493506,29,3,0,0,26
623574,1,14,Zimbabwe,50,2,3.5,33,4,0,0,27
623574,1,15,Zimbabwe,54,2,3.533333333,37,4,0,0,25
623574,1,16,Zimbabwe,60,2,3.6875,43,6,0,0,26
623574,1,17,Zimbabwe,67,3,3.882352941,7,7,1,0,24
623574,1,18,Zimbabwe,73,3,4.0,13,6,0,0,27
623574,1,19,Zimbabwe,82,3,4.263157895,22,9,0,0,32
623574,1,20,Zimbabwe,84,3,4.15,24,2,0,0,30
623574,1,21,Zimbabwe,87,3,4.095238095,27,3,0,0,27
623574,1,22,Zimbabwe,90,4,4.045454545,2,3,1,0,23
623574,1,23,Zimbabwe,95,4,4.072992701,6,5,0,0,22
623574,1,24,Zimbabwe,100,4,4.083333333,11,5,0,0,18
623574,1,25,Zimbabwe,105,4,4.12,16,5,0,0,21
623574,1,26,Zimbabwe,106,4,4.0,17,1,0,0,19
623574,1,27,Zimbabwe,109,4,3.962962963,20,3,0,0,19
623574,1,28,Zimbabwe,114,4,4.0,25,5,0,0,19
623574,1,29,Zimbabwe,117,4,3.965517241,28,3,0,0,17
623574,1,30,Zimbabwe,121,4,3.966666667,32,4,0,0,16
623574,1,31,Zimbabwe,124,5,3.935483871,0,3,1,0,18
623574,1,32,Zimbabwe,128,5,3.9375,4,4,0,0,19
623574,1,33,Zimbabwe,131,5,3.898477157,6,3,0,0,17
623574,1,34,Zimbabwe,134,5,3.852941176,9,3,0,0,17
623574,1,35,Zimbabwe,139,5,3.885714286,14,5,0,0,18
623574,1,36,Zimbabwe,142,5,3.861111111,17,3,0,0,18
623574,1,37,Zimbabwe,154,5,4.081081081,29,12,0,0,26
623574,1,38,Zimbabwe,159,5,4.105263158,34,5,0,0,28
623574,1,39,Zimbabwe,162,6,4.068669528,1,5,1,0,30
623574,1,40,Zimbabwe,169,6,4.125,8,5,0,0,30
623574,1,41,Zimbabwe,175,6,4.13877551,12,7,0,0,34
623574,1,42,Zimbabwe,178,6,4.095238095,15,2,0,0,24
623574,1,43,Zimbabwe,181,6,4.062256809,17,3,0,0,22
623574,1,44,Zimbabwe,185,7,4.038022814,0,4,1,0,21
623574,1,45,Zimbabwe,194,7,4.133333333,9,9,0,0,25
623574,1,46,Zimbabwe,211,7,4.413043478,26,17,0,0,35
623574,1,47,Zimbabwe,216,8,4.425531915,3,5,1,0,38
623574,1,48,Zimbabwe,223,8,4.479166667,10,7,0,0,42
623574,1,49,Zimbabwe,235,9,4.632653061,11,12,1,1,50
623574,1,50,Zimbabwe,252,9,4.88,28,17,0,1,58
690359,1,1,Sri Lanka,0,0,0.0,0,0,0,0,0
690359,1,2,Sri Lanka,2,0,0.545454545,1,2,0,0,2
690359,1,3,Sri Lanka,6,0,1.411764706,4,4,0,0,6
690359,1,4,Sri Lanka,15,0,3.25,13,9,0,0,15
690359,1,5,Sri Lanka,15,0,2.6,13,0,0,0,15
690359,1,6,Sri Lanka,17,1,2.5,0,2,1,0,17
690359,1,7,Sri Lanka,18,1,2.285714286,1,1,0,0,16
690359,1,8,Sri Lanka,23,1,2.625,6,5,0,0,17
690359,1,9,Sri Lanka,29,1,2.943396226,11,7,0,0,15
690359,1,10,Sri Lanka,42,1,3.9,24,12,0,0,27
690359,1,11,Sri Lanka,44,1,3.727272727,26,2,0,0,27
690359,1,12,Sri Lanka,47,1,3.666666667,29,3,0,0,29
690359,1,13,Sri Lanka,50,1,3.615384615,32,3,0,0,27
690359,1,14,Sri Lanka,54,1,3.642857143,36,4,0,0,24
690359,1,15,Sri Lanka,58,1,3.666666667,40,4,0,0,16
690359,1,16,Sri Lanka,61,1,3.625,43,3,0,0,17
690359,1,17,Sri Lanka,64,2,3.588235294,2,3,1,0,17
690359,1,18,Sri Lanka,73,2,3.888888889,11,9,0,0,23
690359,1,19,Sri Lanka,77,2,3.894736842,15,4,0,0,23
690359,1,20,Sri Lanka,83,2,4.0,21,6,0,0,25
690359,1,21,Sri Lanka,85,2,3.904761905,23,2,0,0,24
690359,1,22,Sri Lanka,94,2,4.136363636,32,9,0,0,30
690359,1,23,Sri Lanka,101,2,4.260869565,39,7,0,0,28
690359,1,24,Sri Lanka,109,3,4.416666667,1,8,1,0,32
690359,1,25,Sri Lanka,117,3,4.56,9,8,0,0,34
690359,1,26,Sri Lanka,124,3,4.64516129,15,8,0,0,40
690359,1,27,Sri Lanka,126,3,4.518518519,17,1,0,0,32
690359,1,28,Sri Lanka,129,3,4.464285714,20,3,0,0,28
690359,1,29,Sri Lanka,135,4,4.517241379,5,6,1,0,26
690359,1,30,Sri Lanka,143,4,4.633333333,13,8,0,0,26
690359,1,31,Sri Lanka,150,4,4.702702703,19,8,0,0,26
690359,1,32,Sri Lanka,156,4,4.71875,25,5,0,0,30
690359,1,33,Sri Lanka,156,4,4.575757576,25,0,0,0,27
690359,1,34,Sri Lanka,158,4,4.492610837,26,3,0,0,24
690359,1,35,Sri Lanka,161,4,4.428571429,29,2,0,0,18
690359,1,36,Sri Lanka,163,4,4.361111111,31,2,0,0,12
690359,1,37,Sri Lanka,166,4,4.324324324,34,3,0,0,10
690359,1,38,Sri Lanka,172,4,4.368421053,40,6,0,0,16
690359,1,39,Sri Lanka,179,4,4.435897436,47,7,0,0,20
690359,1,40,Sri Lanka,184,5,4.45,0,5,1,0,23
690359,1,41,Sri Lanka,190,5,4.487804878,6,6,0,0,27
690359,1,42,Sri Lanka,194,5,4.476190476,10,4,0,0,28
690359,1,43,Sri Lanka,196,5,4.412451362,11,2,0,0,24
690359,1,44,Sri Lanka,200,5,4.386363636,15,4,0,0,21
690359,1,45,Sri Lanka,201,7,4.311111111,0,1,2,1,17
690359,1,46,Sri Lanka,215,7,4.52173913,14,14,0,1,25
690359,1,47,Sri Lanka,221,7,4.553191489,20,6,0,1,27
690359,1,48,Sri Lanka,230,7,4.645833333,29,9,0,1,34
690359,1,49,Sri Lanka,232,8,4.591836735,0,2,1,1,32
690359,1,50,Sri Lanka,240,8,4.66,8,8,0,1,39
760793,1,1,Zimbabwe,5,0,5.0,5,5,0,0,5
760793,1,2,Zimbabwe,9,0,4.5,9,4,0,0,9
760793,1,3,Zimbabwe,13,0,4.333333333,13,4,0,0,13
760793,1,4,Zimbabwe,14,1,3.5,0,1,1,0,14
760793,1,5,Zimbabwe,18,1,3.6,4,4,0,0,18
760793,1,6,Zimbabwe,20,1,3.333333333,6,2,0,0,15
760793,1,7,Zimbabwe,20,1,2.857142857,6,0,0,0,11
760793,1,8,Zimbabwe,21,1,2.625,7,1,0,0,8
760793,1,9,Zimbabwe,24,1,2.666666667,10,3,0,0,10
760793,1,10,Zimbabwe,30,1,2.949152542,15,6,0,0,12
760793,1,11,Zimbabwe,31,2,2.727272727,0,1,1,0,11
760793,1,12,Zimbabwe,32,3,2.583333333,1,1,1,1,12
760793,1,13,Zimbabwe,37,4,2.769230769,5,5,1,1,16
760793,1,14,Zimbabwe,43,4,3.0,11,6,0,1,19
760793,1,15,Zimbabwe,45,4,2.863636364,11,2,0,1,15
760793,1,16,Zimbabwe,47,4,2.75,13,2,0,1,16
760793,1,17,Zimbabwe,55,4,3.058823529,21,8,0,1,23
760793,1,18,Zimbabwe,62,4,3.277777778,28,7,0,1,25
760793,1,19,Zimbabwe,63,4,3.157894737,29,1,0,1,20
760793,1,20,Zimbabwe,65,4,3.075630252,30,2,0,1,20
760793,1,21,Zimbabwe,70,4,3.142857143,35,5,0,1,23
760793,1,22,Zimbabwe,82,4,3.545454545,47,12,0,1,27
760793,1,23,Zimbabwe,87,4,3.608695652,52,5,0,0,25
760793,1,24,Zimbabwe,92,4,3.65034965,56,5,0,0,29
760793,1,25,Zimbabwe,96,4,3.64,60,4,0,0,31
760793,1,26,Zimbabwe,100,4,3.653846154,64,4,0,0,30
760793,1,27,Zimbabwe,106,4,3.740740741,70,6,0,0,24
760793,1,28,Zimbabwe,112,4,3.821428571,76,6,0,0,25
760793,1,29,Zimbabwe,113,4,3.724137931,77,1,0,0,21
760793,1,30,Zimbabwe,118,4,3.766666667,82,5,0,0,22
760793,1,31,Zimbabwe,121,4,3.741935484,85,3,0,0,21
760793,1,32,Zimbabwe,130,4,3.90625,94,9,0,0,24
760793,1,33,Zimbabwe,139,4,4.050761421,102,10,0,0,28
760793,1,34,Zimbabwe,151,4,4.264705882,114,11,0,0,38
760793,1,35,Zimbabwe,156,4,4.285714286,119,5,0,0,38
760793,1,36,Zimbabwe,158,4,4.213953488,120,2,0,0,37
760793,1,37,Zimbabwe,163,4,4.208144796,124,6,0,0,34
760793,1,38,Zimbabwe,166,5,4.157894737,0,2,1,0,26
760793,1,39,Zimbabwe,169,5,4.120171674,2,4,0,0,19
760793,1,40,Zimbabwe,177,6,4.2,2,7,1,0,21
760793,1,41,Zimbabwe,179,7,4.146341463,2,2,1,1,21
760793,1,42,Zimbabwe,185,7,4.19047619,8,6,0,1,21
760793,1,43,Zimbabwe,192,7,4.255813953,15,7,0,1,26
760793,1,44,Zimbabwe,197,7,4.272727273,20,5,0,1,27
760793,1,45,Zimbabwe,211,7,4.483271375,33,18,0,1,38
760793,1,46,Zimbabwe,217,7,4.456521739,37,2,0,0,38
760793,1,47,Zimbabwe,227,7,4.569395018,46,14,0,0,46
760793,1,48,Zimbabwe,237,7,4.641114983,54,10,0,0,49
760793,1,49,Zimbabwe,248,8,4.755102041,6,7,1,0,51
760793,1,50,Zimbabwe,256,8,4.82,14,8,0,0,41
817207,1,1,South Africa,2,0,0.0,0,2,0,0,2
817207,1,2,South Africa,8,0,2.727272727,5,6,0,0,8
817207,1,3,South Africa,17,0,4.588235294,13,9,0,0,17
817207,1,4,South Africa,17,3,3.25,0,0,3,1,17
817207,1,5,South Africa,24,3,4.0,7,7,0,1,24
817207,1,6,South Africa,29,3,4.166666667,12,5,0,1,27
817207,1,7,South Africa,40,3,5.142857143,23,11,0,1,32
817207,1,8,South Africa,42,4,4.75,2,2,1,1,25
817207,1,9,South Africa,47,4,4.777777778,7,5,0,1,30
817207,1,10,South Africa,52,4,4.8,12,5,0,1,28
817207,1,11,South Africa,58,4,4.892307692,17,7,0,1,30
817207,1,12,South Africa,60,4,4.583333333,19,1,0,1,20
817207,1,13,South Africa,65,4,4.615384615,24,5,0,1,23
817207,1,14,South Africa,68,4,4.5,27,3,0,1,21
817207,1,15,South Africa,71,4,4.4,30,3,0,1,19
817207,1,16,South Africa,76,4,4.4375,35,5,0,1,17
817207,1,17,South Africa,79,4,4.352941176,38,3,0,1,19
817207,1,18,South Africa,86,4,4.5,45,7,0,1,21
817207,1,19,South Africa,89,4,4.421052632,48,3,0,1,21
817207,1,20,South Africa,94,5,4.45,1,5,1,1,23
817207,1,21,South Africa,96,5,4.333333333,3,2,0,1,20
817207,1,22,South Africa,99,5,4.272727273,6,3,0,1,20
817207,1,23,South Africa,104,6,4.304347826,0,5,1,1,18
817207,1,24,South Africa,109,6,4.321678322,4,9,0,1,24
817207,1,25,South Africa,120,6,4.55033557,14,7,0,1,26
817207,1,26,South Africa,124,7,4.5,4,4,1,1,28
817207,1,27,South Africa,124,7,4.333333333,4,0,0,1,25
817207,1,28,South Africa,132,7,4.45508982,11,9,0,1,29
817207,1,29,South Africa,133,8,4.275862069,0,0,1,1,20
817207,1,30,South Africa,139,8,4.333333333,6,6,0,1,19
817207,1,31,South Africa,140,9,4.216216216,0,2,1,1,17
817207,1,32,South Africa,149,9,4.3125,8,8,0,1,25
817207,1,33,South Africa,149,9,4.181818182,8,0,0,1,16
817207,1,34,South Africa,150,9,4.088235294,9,1,0,1,17
817207,1,35,South Africa,157,9,4.171428571,16,7,0,1,18
817207,1,36,South Africa,160,9,4.138888889,19,3,0,1,19
817207,1,37,South Africa,160,10,4.082191781,0,0,1,1,11
817209,2,1,South Africa,5,0,5.0,5,5,0,0,5
817209,2,2,South Africa,8,1,3.818181818,2,9,1,0,14
817209,2,3,South Africa,20,1,6.333333333,14,6,0,0,20
817209,2,4,South Africa,28,2,6.75,4,8,1,0,28
817209,2,5,South Africa,33,2,6.4,9,5,0,0,33
817209,2,6,South Africa,35,2,5.485714286,9,3,0,0,31
817209,2,7,South Africa,38,2,5.0,12,2,0,0,24
817209,2,8,South Africa,43,2,4.978723404,16,6,0,0,24
817209,2,9,South Africa,52,2,5.333333333,25,8,0,0,24
817209,2,10,South Africa,55,2,5.052631579,25,5,0,0,24
